study,(recently to STUDY business and)
spoke,(recently i SPOKE with a)
wave,(recedes a WAVE of change)
while,(really well WHILE a growing) (decline and WHILE government cant) (working americans WHILE the recovery) (government and WHILE we may) (outcome and WHILE its ultimately) (the world WHILE saving nearly)
student,(rates on STUDENT loans from) (to increase STUDENT aid we) (or a STUDENT trying to)
cant,(raleigh we CANT bring every) (states but CANT find workers) (aid we CANT just keep) (if you CANT stop tuition) (higher education CANT be a) (while government CANT fix the) (products they CANT afford with) (debt we CANT do both) (the country CANT afford it) (for congress CANT lobby congress) (of america CANT achieve applause) (that they CANT escape the) (no we CANT control every) (because you CANT charge up)
standards,(raise their STANDARDS for teaching)
family,(raise a FAMILY own a) (that every FAMILY in america) (or a FAMILY trying to)
use,(quickly some USE better technology) (chemicals they USE applause because) (renewable energy USE has nearly) (that still USE them today) (at war USE half of) (debt and USE the rest)
lieutenants,(qaedas top LIEUTENANTS have been)
health,(putting the HEALTH and safety) (days when HEALTH insurance companies) (energy and HEALTH care but) (why our HEALTH care law)
boots,(put more BOOTS on the)
place,(put in PLACE new rules) (the first PLACE applause no) (and one PLACE to go) (discoveries taking PLACE in our)
little,(put a LITTLE away for) (feeling a LITTLE cynical the)
nominations,(public service NOMINATIONS receive a)
announce,(proud to ANNOUNCE that the)
so,(prosperity arent SO tied to) (facts but SO are these) (street accountable SO a crisis) (capacity applause SO we have) (knows it SO lets change) (workers applause SO my message) (training programs SO that from) (teachers matter SO instead of) (do better SO tonight i) (its possible SO let me) (small businesses SO lets pass) (these ideas SO put them) (for innovation SO far you) (less energy SO heres a) (americas infrastructure SO much of) (were hurt SO were millions) (to college SO if you) (right thing SO pass legislation) (that hurt SO many americans) (this done SO lets agree) (choice is SO do i) (social security SO long as) (tax code SO that people) (in politics SO together lets) (federal bureaucracy SO that our) (with afghanistan SO that it) (own country SO well we) (and firefighters SO that america) (your back SO it is)
benefited,(projects that BENEFITED everybody from) (not who BENEFITED from that)
website,(program one WEBSITE and one)
stands,(program now STANDS as one)
double-down,(profitable and DOUBLE-DOWN on a)
earth,(products on EARTH the two) (productive on EARTH and if)
few,(productive a FEW weeks ago) (the next FEW weeks i) (the last FEW years ending)
stopping,(priority is STOPPING a tax)
lenders,(price for LENDERS who sold)
fraud,(prevent financial FRAUD or toxic) (on large-scale FRAUD and protect) (penalties for FRAUD count and)
entrepreneurs,(prevent aspiring ENTREPRENEURS from getting) (funding to ENTREPRENEURS with the)
of,(president members OF congress distinguished) (home some OF our last) (a million OF our fellow) (this generation OF heroes has) (applause most OF al qaedas) (and teamwork OF americas armed) (too many OF our institutions) (new generation OF high-tech manufacturing) (in control OF our own) (unstable parts OF the world) (the end OF world war) (another generation OF heroes returned) (a veteran OF pattons army) (was part OF a workforce) (the two OF them shared) (the optimism OF a nation) (were part OF something larger) (a story OF success that) (defining issue OF our time) (shrinking number OF people do) (growing number OF americans barely) (same set OF rules applause) (the house OF cards collapsed) (millions out OF work saddled) (the state OF our union) (a renewal OF american values) (the verge OF collapse some) (the ceo OF master lock) (with one OF the highest) (fair share OF taxes by) (a goal OF doubling us) (goal ahead OF schedule applause) (be millions OF new customers) (the streets OF seoul imported) (the creation OF a trade) (when millions OF americans are) (the maze OF confusing training) (the jobs OF tomorrow our) (1 percent OF what our) (off thousands OF teachers we) (lifetime income OF a classroom) (the trajectory OF their lives) (so instead OF bashing them) (education more OF them walk) (the cost OF college at) (saves millions OF middle-class families) (families thousands OF dollars and) (the number OF work-study jobs) (years applause OF course its) (run out OF money states) (a group OF college presidents) (that hundreds OF thousands of) (of thousands OF talented hardworking) (the threat OF deportation others) (the opponents OF action are) (are out OF excuses we) (and ingenuity OF every person) (same kind OF research and) (the promise OF innovation greater) (opened millions OF new acres) (75 percent OF our potential) (in any OF the past) (2 percent OF the worlds) (available source OF american energy) (and full OF new jobs) (a supply OF natural gas) (the end OF the decade) (and safety OF our citizens) (the development OF natural gas) (the course OF 30 years) (gas out OF shale rock) (leading manufacturer OF high-tech batteries) (batteries because OF federal investments) (and thousands OF americans have) (jobs because OF it when) (the industry OF the future) (the promise OF clean energy) (the development OF clean energy) (the department OF defense working) (largest consumer OF energy will) (make one OF the largest) (a quarter OF a million) (year applause OF course the) (one part OF a broader) (so much OF america needs) (a system OF highways democratic) (use half OF it to) (was one OF the hardest) (bubble burst OF course construction) (were millions OF innocent americans) (a deficit OF trust applause) (forget millions OF americans who) (three years OF my presidency) (a fraction OF them will) (got rid OF one rule) (the kind OF oil spill) (own set OF rules the) (the rest OF us are) (the days OF signing people) (crimes unit OF highly trained) (vast majority OF bankers and) (special unit OF federal prosecutors) (and packaging OF risky mortgages) (an era OF recklessness that) (american values OF fair play) ($40 out OF each paycheck) (are plenty OF ways to) (2 percent OF americans right) (now because OF loopholes and) (a quarter OF all millionaires) (than millions OF middle-class households) (long-term costs OF medicare and) (a guarantee OF security for) (awful lot OF members of) (of members OF congress pay) (fair share OF taxes applause) (98 percent OF american families) (fair share OF taxes its) (the future OF their country) (our way OF life will) (same sense OF shared responsibility) (the deficit OF trust between) (the rest OF the country) (year some OF this has) (corrosive influence OF money in) (by members OF congress i) (least outside OF washington some) (washington some OF whats broken) (the needs OF the american) (finally none OF this can) (perpetual campaign OF mutual destruction) (ideologies instead OF building consensus) (getting rid OF regulations that) (united states OF america cant) (the reach OF the united) (united states OF america applause) (this position OF strength weve) (ten thousand OF our troops) (the end OF this summer) (a source OF attacks against) (the tide OF war recedes) (a wave OF change has) (was one OF the worlds) (the forces OF change cannot) (the people OF the region) (and dignity OF all human) (the power OF our diplomacy) (peaceful resolution OF this issue) (the community OF nations the) (the renewal OF american leadership) (enduring power OF our moral) (where opinions OF america are) (step ahead OF our adversaries) (growing dangers OF cyber-threats applause) (endures because OF the men) (the work OF rebuilding our) (bipartisan support OF this congress) (a pledge OF 135000 jobs) (began those OF us whove) (the service OF our troops) (the thick OF the fight) (behind one OF my proudest) (are each OF their names) (themselves one OF the young) (single member OF that unit) (spun out OF control the) (every member OF that unit) (this moment OF trial there) (the state OF our union) (united states OF america)
will,(president i WILL work with) (and i WILL oppose any) (no we WILL not go) (your country WILL do everything) (and i WILL sign them) (soon there WILL be millions) (soon there WILL be new) (applause i WILL go anywhere) (and i WILL not stand) (unit that WILL be charged) (applause there WILL be more) (-– america WILL always win) (skills that WILL lead directly) (these reforms WILL help people) (from taxpayers WILL go down) (citizenship i WILL sign it) (my administration WILL take every) (believe this WILL support more) (because america WILL develop this) (natural gas WILL create jobs) (but i WILL not walk) (energy i WILL not walk) (applause i WILL not cede) (tonight i WILL im directing) (of energy WILL make one) (energy bills WILL be $100) (and america WILL have less) (weeks i WILL sign an) (financial institutions WILL ensure that) (deficit and WILL give those) (of them WILL save business) (but i WILL not back) (applause i WILL not back) (clean i WILL not go) (and i WILL not go) (a living WILL that details) (new unit WILL hold accountable) (shared responsibility WILL help protect) (of life WILL only endure) (now nothing WILL get done) (congress i WILL sign it) (congress i WILL keep taking) (thousand more WILL leave by) (afghan lead WILL continue and) (and we WILL build an) (assad regime WILL soon discover) (incredible transformation WILL end remains) (fate we WILL advocate for) (well we WILL stand against) (intimidation we WILL stand for) (jews we WILL support policies) (and we WILL safeguard americas) (this pressure WILL not relent) (and i WILL take no) (legislation that WILL secure our) (corps that WILL help our) (our union WILL always be)
countries,(practices in COUNTRIES like china) (when other COUNTRIES are doubling) (let other COUNTRIES win the) (our two COUNTRIES in history)
